#怪物ID,资源编号,触发脚本,攻击AI,显示名,技能类型,技能资源,目标特效,等级,目标特效,视野范围,获得经验,获得内功,血量,魔量,最小物防,最大物防,最小法防,最大法防,最小物攻,最大物攻,最小法攻,最大法攻,闪避,命中,移动最小时间间隔（无效）,移动最大时间间隔,移动距离,攻击间隔时间,头像,喊话间隔,子类型,掉落组ID,巡逻范围,追击范围,是否可以被撞,切换目标ai类型,切换目标间隔,伤害系数,距离仇仇恨系数,编辑器目录,类型,怪物组别,传送点id,默认AI,巡逻速度,尸体消失时间,刷新时间,方向固定,暴击率,抗暴击,物理攻击减免,魔法减免,回血速度,是否显示刷新公告,是否显示掉落公告,BOSS积分,功能ID,属性(id;val;id;val.../没有填0),默认对话,是否会喊话,随机喊话,简单掉落ID,武器形象,翅膀形象,称号形象,采集时间,是否显示怪物归属,死亡是否显示墓碑,禁止变形,内观缩放,内观X,内观Y
#id,model,script,AI,name,effect_type,effect_res,target_effect,lev,zslevel,sight,exp,inside_power_exp,MHP,mp,MinDEF,MaxDEF,MinMDEF,MaxMDEF,MinATK,MaxATK,MinMATK,MaxMATK,DODGE,HIT,minStayTime,maxStayTime,moveTime,interval,head_icon,talkgap,subType,dropID,patrol,maxmove,canPush,switch_target_type,switch_target_interval,hatred_damage_ratio,hatred_distance_ratio,editdir,type,monGroup,teleportID,defaultAI,patrolTime,deadTime,refreshTime,dirFixed,CRIRate,DUCrate,ADTR,MR,HPup,isShowRefresh,isS,bossIntegral,funcid,attr,dialog,canSpeak,randomDialog,simpleDropID,weapon,wing,title,collectTime,noShowOwner,showTomb,forbidShape,showScale,showX,showY
#int,int,string,int,string,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,string,int,int,bool,int,int,int,int,string,int,int,int,string,int,int,int,int,int,int,int,int,int,bool,bool,int,string,string,string,bool,string[],int,int,int,int,int,bool,bool,int,int,int,int
#新手怪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942003,33100,default,50001,【战场】高阶战神,0,0,0,9999,0,9,100000,0,6000000000,0,30000,50000,0,0,22080,36800,0,0,15,17,0,0,1,1500,0,0,4002,20004;30018;42001,3,8,1,0,0,0,0,野外BOSS,4,35,0,default,40000,1000,14400000,0,0,0,0,0,0,0,0,0,0,50;10000;72;9999999,default,0,default,10110,0,0,0,0,0,0,1,100,0,0
1950001,33074,default,50001,【守护】北部祭坛圣兽,0,0,0,9999,0,9,100000,0,6000000000,0,12000,20000,0,0,732240,1464480,976320,1627200,15,17,0,0,1,1500,0,0,4002,42004,3,3,1,0,0,0,0,世界BOSS10,4,1940,0,default,40000,1000,14400000,0,0,0,5000,0,0,1,1,0,0,50;10000;72;9999999;1001;9999999;1002;5000,default,0,default,20010,0,0,4003100,0,0,0,1,100,0,0
1950002,33075,default,50001,【守护】南部祭坛圣兽,0,0,0,9999,0,9,100000,0,6000000000,0,13500,22500,0,0,875520,1751040,1167360,1945600,15,17,0,0,2,1000,0,0,4002,42004,3,3,1,0,0,0,0,世界BOSS10,4,1940,0,default,40000,1000,14400000,0,0,0,5000,0,0,1,1,0,0,50;10000;72;9999999;1001;9999999;1002;5000,default,0,default,20010,0,0,4003100,0,0,0,1,100,0,0
1950003,33076,default,50001,【守护】西部祭坛圣兽,0,0,0,9999,0,9,100000,0,6000000000,0,750,1250,0,0,732240,1464480,976320,1627200,15,17,0,0,1,1500,0,0,4002,42004,3,3,1,0,0,0,0,世界BOSS10,4,1940,0,default,40000,1000,14400000,0,0,0,5000,0,0,1,1,0,0,50;10000;72;9999999;1001;9999999;1002;5000,default,0,default,20010,0,0,4003100,0,0,0,1,100,0,0
1950004,33077,default,50001,【守护】东部祭坛圣兽,0,0,0,9999,0,9,100000,0,6000000000,0,1500,2500,0,0,875520,1751040,1167360,1945600,15,17,0,0,1,1500,0,0,4002,42004,3,3,1,0,0,0,0,世界BOSS3,4,1941,0,default,20000,1000,14400000,0,0,0,5000,0,0,1,1,0,0,50;10000;72;9999999;1001;9999999;1002;5000,default,0,default,20015,0,0,4003100,0,0,0,1,100,0,0
#挂机怪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100101,30015,default,50001,[挂机]怪物1,0,0,0,100,0,6,10000,0,5000,0,0,0,0,0,10,10,10,10,15,17,0,0,1,1500,0,0,4002,0,2,0,1,0,0,0,0,1大陆挂机,4,0,0,default,40000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0,1,100,0,0
1100102,30016,default,50001,[挂机]怪物2,0,0,0,200,0,3,20000,0,10000,0,0,0,0,0,60,120,60,120,15,17,0,0,1,1500,0,0,4002,0,2,0,1,0,0,0,0,2大陆挂机,4,0,0,default,40000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0,1,100,0,0
1100103,30017,default,50001,[挂机]怪物3,0,0,0,300,0,3,30000,0,15000,0,0,0,0,0,70,140,70,140,15,17,0,0,1,1500,0,0,4002,0,2,0,1,0,0,0,0,3大陆挂机,4,0,0,default,40000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0,1,100,0,0
1100104,30018,default,50001,[挂机]怪物4,0,0,0,400,0,3,40000,0,20000,0,0,0,0,0,80,160,80,160,15,17,0,0,1,1500,0,0,4002,0,2,0,1,0,0,0,0,4大陆挂机,4,0,0,default,40000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0,1,100,0,0
1100105,30019,default,50001,[挂机]怪物5,0,0,0,500,0,3,50000,0,25000,0,0,0,0,0,90,180,90,180,15,17,0,0,1,1500,0,0,4002,0,2,0,1,0,0,0,0,5大陆挂机,4,0,0,default,40000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0,1,100,0,0
1100106,30020,default,50001,[挂机]怪物6,0,0,0,600,0,3,60000,0,30000,0,0,0,0,0,92,183,112,260,15,17,0,0,1,1500,0,0,4002,0,2,0,1,0,0,0,0,6大陆挂机,4,0,0,default,40000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0,1,100,0,0
#帮会活动BOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100201,33031,default,50001,【魔皇】虬翀魂无极(1500级),0,0,0,1500,0,4,14000000,0,700000000,0,147000,245000,0,0,799680,1332800,799680,1332800,15,17,0,0,1,1500,0,0,4002,20003;30012;40001;41001,3,8,1,0,0,0,0,野外BOSS,4,18,0,default,40000,1000,18000000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,10060,0,0,0,0,0,0,1,100,0,0
1100202,33033,default,50001,【魔尊】净月妖の睚眦(1600级),0,0,0,1600,0,5,16000000,0,800000000,0,169500,282500,0,0,976320,1627200,976320,1627200,15,17,0,0,1,1500,0,0,4002,20003;30013;40001;41002,3,8,1,0,0,0,0,野外BOSS,4,20,0,default,40000,1000,18000000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,10070,0,0,0,0,0,0,1,100,0,0
1100203,33035,default,50001,【主宰】白眼の蒲牢(1700级),0,0,0,1700,0,5,20000000,0,1000000000,0,192000,320000,0,0,1167360,1945600,1167360,1945600,15,17,0,0,1,1500,0,0,4002,20003;30014;40001;41003,3,8,1,0,0,0,0,野外BOSS,4,22,0,default,40000,1000,18000000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,10080,0,0,0,0,0,0,1,100,0,0
1100204,33037,default,50001,【鸿蒙】玄仙境赑屃(2500级),0,0,0,1800,0,5,24000000,0,1200000000,0,217500,362500,0,0,1392000,2320000,1392000,2320000,15,17,0,0,1,1500,0,0,4002,20004;30015;40001;41004,3,8,1,0,0,0,0,野外BOSS,4,24,0,default,40000,1000,18000000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,10090,0,0,0,0,0,0,1,100,0,0
1100205,33041,default,50001,【鸿蒙】九灭圣尊混沌(2900级),0,0,0,1800,0,5,28000000,0,1400000000,0,223500,372500,0,0,1584000,2640000,1584000,2640000,15,17,0,0,1,1500,0,0,4002,20004;30015;40001;41005,3,8,1,0,0,0,0,野外BOSS,4,28,0,default,40000,1000,18000000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,10100,0,0,0,0,0,0,1,100,0,0
1100206,33042,default,50001,【上古】千足の魑魅(3500级),0,0,0,3000,0,5,30000000,0,1500000000,0,243000,405000,0,0,1632960,2721600,1632960,2721600,15,17,0,0,1,1500,0,0,4002,20004;30016;40001;41006,3,8,1,0,0,0,0,野外BOSS,4,29,0,default,40000,1000,18000000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,10100,0,0,0,0,0,0,1,100,0,0
1100207,33045,default,50001,【远古】君天至尊鬼魅(3800级),0,0,0,3800,0,9,36000000,0,1800000000,0,271500,452500,0,0,1911360,3185600,1911360,3185600,15,17,0,0,1,1500,0,0,4002,20004;30017;40001;41007,3,8,1,0,0,0,0,野外BOSS,4,32,0,default,40000,1000,18000000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,10110,0,0,0,0,0,0,1,100,0,0
1100208,33050,default,50001,【太古】赤天驱迫猪猐(4700级),0,0,0,4500,0,9,44000000,0,22000000000,0,217500,362500,0,0,1392000,2320000,1392000,2320000,15,17,0,0,1,1500,0,0,4002,20004;30018;40001;41007,3,8,1,0,0,0,0,野外BOSS,4,37,0,default,40000,1000,18000000,0,0,0,0,0,0,0,0,0,0,0,default,0,default,10120,0,0,0,0,0,0,1,100,0,0
#宠物,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305001,30051,default,80001,愤怒小鸟,0,0,0,1,0,9,0,0,10,0,0,0,0,0,0,0,0,0,15,17,0,0,1,850,32001,0,0,0,3,10,0,0,0,0,0,宠物1,3,0,0,default,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0,1,100,0,0
305002,30052,default,80001,传奇星猫,0,0,0,1,0,9,0,0,10,0,0,0,0,0,0,0,0,0,15,17,0,0,1,850,32002,0,0,0,3,10,0,0,0,0,0,宠物2,3,0,0,default,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0,1,100,0,0
305003,30053,default,80001,魅惑狐仙,0,0,0,1,0,9,0,0,10,0,0,0,0,0,0,0,0,0,15,17,0,0,1,850,32003,0,0,0,3,10,0,0,0,0,0,宠物3,3,0,0,default,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0,1,100,0,0
305004,30054,default,80001,诸葛牛牛,0,0,0,1,0,9,0,0,10,0,0,0,0,0,0,0,0,0,15,17,0,0,1,850,32004,0,0,0,3,10,0,0,0,0,0,宠物4,3,0,0,default,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0,1,100,0,0
305005,30055,default,80001,顽皮猴子,0,0,0,1,0,9,0,0,10,0,0,0,0,0,0,0,0,0,15,17,0,0,1,850,32005,0,0,0,3,10,0,0,0,0,0,宠物5,3,0,0,default,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0,1,100,0,0
305006,30056,default,80001,川谱变脸,0,0,0,1,0,9,0,0,10,0,0,0,0,0,0,0,0,0,15,17,0,0,1,850,32006,0,0,0,3,10,0,0,0,0,0,宠物6,3,0,0,default,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0,1,100,0,0
305007,30057,default,80001,虎虎生威,0,0,0,1,0,9,0,0,10,0,0,0,0,0,0,0,0,0,15,17,0,0,1,850,32007,0,0,0,3,10,0,0,0,0,0,宠物7,3,0,0,default,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0,1,100,0,0
#宠物幻化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306001,30061,default,80001,咩咩羊[幻化],0,0,0,1,0,9,0,0,10,0,0,0,0,0,0,0,0,0,15,17,0,0,1,850,33001,0,0,0,3,10,0,0,0,0,0,宠物皮肤1,3,0,0,default,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0,1,100,0,0
306002,30062,default,80001,战斗鸡[幻化],0,0,0,1,0,9,0,0,10,0,0,0,0,0,0,0,0,0,15,17,0,0,1,850,33002,0,0,0,3,10,0,0,0,0,0,宠物皮肤2,3,0,0,default,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0,1,100,0,0
306003,30063,default,80001,呆萌鸭[幻化],0,0,0,1,0,9,0,0,10,0,0,0,0,0,0,0,0,0,15,17,0,0,1,850,33003,0,0,0,3,10,0,0,0,0,0,宠物皮肤3,3,0,0,default,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0,1,100,0,0
306004,30064,default,80001,温柔猫[幻化],0,0,0,1,0,9,0,0,10,0,0,0,0,0,0,0,0,0,15,17,0,0,1,850,33004,0,0,0,3,10,0,0,0,0,0,宠物皮肤4,3,0,0,default,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0,1,100,0,0
306005,30065,default,80001,哈士奇[幻化],0,0,0,1,0,9,0,0,10,0,0,0,0,0,0,0,0,0,15,17,0,0,1,850,33005,0,0,0,3,10,0,0,0,0,0,宠物皮肤5,3,0,0,default,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0,1,100,0,0
306006,30066,default,80001,九尾狐[幻化],0,0,0,1,0,9,0,0,10,0,0,0,0,0,0,0,0,0,15,17,0,0,1,850,33006,0,0,0,3,10,0,0,0,0,0,宠物皮肤6,3,0,0,default,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,default,0,default,0,0,0,0,0,0,0,1,100,0,0
#个人副本怪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110001,33005,default,50001,宝石の暗影君王,0,0,0,35,0,8,10000,0,880000,0,50,100,0,0,144,480,144,480,15,17,1000,1500,1,2500,0,0,4002,0,3,8,0,0,0,0,0,新手村,4,0,0,default,20000,1000,99999999,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
110002,32300,default,50001,转生の巨鬼岩石,0,0,0,35,0,8,10000,0,10000000,0,50,100,0,0,144,480,144,480,15,17,1000,1500,1,2500,0,0,4002,0,3,8,0,0,0,0,0,新手村,4,0,0,default,20000,1000,99999999,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
110003,32302,default,50001,羽毛の野猪将军,0,0,0,35,0,8,10000,0,880000,0,50,100,0,0,144,480,144,480,15,17,1000,1500,1,2500,0,0,4002,0,3,8,0,0,0,0,0,新手村,4,0,0,default,20000,1000,99999999,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
110004,32301,default,50001,强化の死亡剑客,0,0,0,35,0,8,10000,0,12000000,0,50,100,0,0,144,480,144,480,15,17,1000,1500,1,2500,0,0,4002,0,3,8,0,0,0,0,0,新手村,4,0,0,default,20000,1000,99999999,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
110005,33035,default,50001,金币の龙腾帝尊,0,0,0,35,0,8,10000,0,880000,0,50,100,0,0,144,480,144,480,15,17,1000,1500,1,2500,0,0,4002,0,3,8,0,0,0,0,0,新手村,4,0,0,default,20000,1000,99999999,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
#世界BOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410001,33086,default,50001,【合体】蚩尤,0,0,0,150,0,10,2000000,0,129402000,0,4515,9030,0,0,40000,80000,29625,59250,15,17,1000,1500,1,2500,0,0,4002,10007;20001;54005;54006,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,14400000,0,0,0,0,0,900000,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,200,0,-80
410002,33083,default,50001,【合体】轩辕,0,0,0,150,0,10,2500000,0,136500000,0,4690,9380,0,0,45000,90000,31875,63750,15,17,1000,1500,1,2500,0,0,4002,10007;20001;54005;54006,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,14400000,0,0,0,0,0,1000000,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,200,0,-80
410003,33084,default,50001,【合体】神农,0,0,0,160,0,10,3000000,0,163800000,0,4865,9730,0,0,50000,100000,34275,68550,15,17,1000,1500,1,2500,0,0,4002,10007;20001;54005;54006,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,14400000,0,0,0,0,0,1200000,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,150,0,-80
410004,33085,default,50001,【洞虚】太乙真人,0,0,0,160,0,10,3500000,0,204750000,0,5040,10080,0,0,55000,110000,36675,73350,15,17,1000,1500,1,2500,0,0,4002,10007;20001;54005;54006,3,10,1,0,0,0,0,沙漠3,4,10,0,default,20000,1000,14400000,0,0,0,0,0,1500000,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,150,0,-80
410005,33079,default,50001,【洞虚】玄晶战神,0,0,0,180,0,10,5000000,0,273000000,0,5215,10430,0,0,60000,120000,39375,78750,15,17,1000,1500,1,2500,0,0,4002,10007;20001;54005;54006,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,14400000,0,0,0,0,0,2000000,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,150,0,-80
410006,33079,default,50001,合服庆典BOSS,0,0,0,180,0,10,5000000,0,273000000,0,5215,10430,0,0,60000,120000,39375,78750,15,17,1000,1500,1,2500,0,0,4002,10007;53001;54005;54006,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,14400000,0,0,0,0,0,2000000,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,150,0,-80
#镜花水月、玲珑塔、尸王殿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510001,32300,default,50001,剑灵尊[幻],0,0,0,54,0,10,100000,0,880000,0,150,300,0,0,800,1600,480,1600,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
510002,33001,default,50001,嗜血骑士[幻],0,0,0,54,0,10,100000,0,880000,0,150,300,0,0,800,1600,480,1600,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
510003,33003,default,50001,蛇蝎女王[幻],0,0,0,54,0,10,100000,0,880000,0,150,300,0,0,800,1600,480,1600,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
510004,33004,default,50001,血魔骑士[幻],0,0,0,62,0,10,200000,0,1680000,0,250,500,0,0,1760,3520,1056,3520,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
510005,33007,default,50001,地狱妖斩[幻],0,0,0,62,0,10,200000,0,1680000,0,250,500,0,0,1760,3520,1056,3520,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
510006,33009,default,50001,麒麟灵者[幻],0,0,0,62,0,10,200000,0,1680000,0,250,500,0,0,1760,3520,1056,3520,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
510007,33010,default,50001,金轮法王[幻],0,0,0,80,0,10,500000,0,3480000,0,520,1040,0,0,5650,11300,3390,11300,15,17,1000,1500,1,2500,0,0,4002,10004;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
510008,33011,default,50001,雪衣红尘[幻],0,0,0,80,0,10,500000,0,3480000,0,520,1040,0,0,5650,11300,3390,11300,15,17,1000,1500,1,2500,0,0,4002,10005;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
510009,33078,default,50001,紫电狼王[幻],0,0,0,80,0,10,500000,0,3480000,0,520,1040,0,0,5650,11300,3390,11300,15,17,1000,1500,1,2500,0,0,4002,10006;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
520001,32305,default,50001,藏经阁护法,0,0,0,70,0,10,100000,0,320000,0,500,1000,0,0,3680,7360,2208,7360,15,17,1000,1500,1,2500,0,0,4002,10002;31001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,900000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
520002,32106,default,50001,藏经阁卫士,0,0,0,42,0,10,20000,0,40000,0,90,180,0,0,480,960,288,960,15,17,1000,1500,1,2500,0,0,4002,10001;31002,3,10,1,0,0,0,0,新手村,4,0,0,default,20000,1000,300000,0,0,0,0,0,0,0,0,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
530001,32300,default,50001,玲珑普通1阶[幻],0,0,0,54,0,10,100000,0,880000,0,150,300,0,0,800,1600,480,1600,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
530002,32300,default,50001,玲珑普通1阶[幻],0,0,0,54,0,10,100000,0,880000,0,150,300,0,0,800,1600,480,1600,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
530003,32300,default,50001,玲珑普通1阶[幻],0,0,0,54,0,10,100000,0,880000,0,150,300,0,0,800,1600,480,1600,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
530004,33004,default,50001,玲珑精英1阶[幻],0,0,0,62,0,10,200000,0,1680000,0,250,500,0,0,1760,3520,1056,3520,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
530005,33004,default,50001,玲珑精英1阶[幻],0,0,0,62,0,10,200000,0,1680000,0,250,500,0,0,1760,3520,1056,3520,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
530006,33004,default,50001,玲珑精英1阶[幻],0,0,0,62,0,10,200000,0,1680000,0,250,500,0,0,1760,3520,1056,3520,15,17,1000,1500,1,2500,0,0,4002,10003,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,16800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
530007,33010,default,50001,玲珑BOSS 1阶[幻],0,0,0,80,0,10,500000,0,3480000,0,520,1040,0,0,5650,11300,3390,11300,15,17,1000,1500,1,2500,0,0,4002,10004;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
530008,33010,default,50001,玲珑BOSS 1阶[幻],0,0,0,80,0,10,500000,0,3480000,0,520,1040,0,0,5650,11300,3390,11300,15,17,1000,1500,1,2500,0,0,4002,10005;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
530009,33010,default,50001,玲珑BOSS 1阶[幻],0,0,0,80,0,10,500000,0,3480000,0,520,1040,0,0,5650,11300,3390,11300,15,17,1000,1500,1,2500,0,0,4002,10006;42001,3,10,1,0,0,0,0,沙漠2,4,0,0,default,20000,1000,3600000,0,0,0,0,0,34800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
531001,33001,default,50001,玲珑普通2阶[幻],0,0,0,54,0,10,100000,0,940000,0,200,350,0,0,1000,2000,600,2000,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
531002,33001,default,50001,玲珑普通2阶[幻],0,0,0,54,0,10,100000,0,940000,0,200,350,0,0,1000,2000,600,2000,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
531003,33001,default,50001,玲珑普通2阶[幻],0,0,0,54,0,10,100000,0,940000,0,200,350,0,0,1000,2000,600,2000,15,17,1000,1500,1,2500,0,0,4002,10002,3,10,1,0,0,0,0,沙漠3,4,0,0,default,20000,1000,3600000,0,0,0,0,0,8800,0,1,0,0,0,default,1,我是怪物喊话,0,0,0,0,0,0,0,1,100,0,0
